"","X","ID_individual","ID","ID_rand","Sex","x","y","Category","Year","human_1","humanlands_1","agri_1","forest_1","mires_1","water_1","mountains_1","roadens_sec1","mainroad_1","bear_1","dem_1","slope_1","roughness_1","roadbuild_1","moose_dens","Clusters","wolf_density","dist"
"697",697,"G1-11",114,8,"M",482351.957479888,6645520.67250347,"Available",2011,8.33382026635519,0.00581257279961341,0.00969984001246991,0.803938653095851,0.0853441140529653,0.0955045022157802,0,1.08359227333954,0.289050139821118,0.0388325095196786,253.328629596681,2.57152853595018,25.3277184405453,20.8813841794881,0.279871238024085,5,4,111782.559158395
"698",698,"G1-11",114,9,"M",401235.783176835,6685881.88813028,"Available",2011,3.42010012898969,0.00457395762747112,0.028312298909967,0.841114176642574,0.0825578127905583,0.0436151946125183,0,0.931780241925525,0.275336987919484,0.0675624674023799,257.207417154284,3.48241597455652,33.3181383729927,22.3859709491586,0.365405258722496,6,5,111782.559158395
"699",699,"G1-11",114,10,"M",478191.659888269,6651710.06194518,"Available",2011,9.82385583811935,0.00193531008038779,0.00556119534224002,0.804702683904531,0.107880188941472,0.0800868157188498,0,1.02606689357522,0.286946828942879,0.0475732852110674,282.645099030099,2.73274920084769,26.9684216289738,9.71611358473653,0.270524402929119,5,4,111782.559158395
"700",700,"G1-11",114,11,"M",412694.248628318,6740253.67078782,"Available",2011,2.5409380148634,0.00897256264737873,0.0130819629179413,0.736139783335622,0.205038736576307,0.0365438914572624,0.000194233757557436,0.657363148550292,0.223990576400428,0.258317397668757,457.241990585418,2.76483367793281,26.5226233998628,34.6958406542999,0.274214924592172,4,3,111782.559158395
"701",701,"G1-11",97,NA,"M",484996,6682623,"Established",2011,12.9937656092468,0.00731185815373703,0.0121252469976198,0.833679139239752,0.0768430918802037,0.0698224441438861,0,1.07458740103614,0.257848775664269,0.133543438099277,284.599846672231,2.57866935095032,25.1639602844777,34.3226714640062,0.25,5,5,111782.559158395
"702",702,"G1-11",97,NA,"M",373230,6684547,"Natal",2011,4.89992113160029,0.00446643857315601,0.0202039361253513,0.894530287553994,0.0360720249637956,0.0443434370418557,0,1.033518448174,0.265831892042607,0.0464717493777247,294.94130200035,4.27519409375007,40.9480391000798,22.9782798638849,0.395206907748795,6,6,111782.559158395
"703",703,"G1-12",259,1,"F",478912.900280225,6645130.5551482,"Available",2011,8.31810793582014,0.00429309232447122,0.00877484008832712,0.810238412849215,0.0912291388570822,0.0853043061703677,0,1.06771923339367,0.28535906630986,0.037689940728316,255.33490319626,2.57606914433798,25.4960957215592,17.1253658602179,0.280194307386082,5,3,241080.618656913
"704",704,"G1-12",259,2,"F",481576.249066111,6788245.15722285,"Available",2011,4.34384604049969,0.020439724961363,0.0309378059055514,0.785573008393652,0.118225549962813,0.0445331989186703,0,0.949203799756145,0.233894797792281,0.865376812562777,355.401355363608,2.5595447489046,24.3846086273654,73.3212561255027,0.125026579913033,5,3,241080.618656913
"705",705,"G1-12",259,3,"F",550506.757651842,6919084.1342914,"Available",2011,3.24559211924508,0.00779469818061958,0.0317994499369328,0.84881315138924,0.0607346218639672,0.050720413370352,0,0.925075428528743,0.233100222387025,0.305205311743629,348.04625132921,3.18016648200013,30.8174160689956,30.7822979788886,0.403815076904328,6,1,241080.618656913
"706",706,"G1-12",259,4,"F",555524.779781103,6805361.63346431,"Available",2011,7.43626580702412,0.0188993771127599,0.0979446795989318,0.782500572146313,0.0371619329313991,0.0640086409264597,0,1.08008035918576,0.307647630158488,0.660550479317197,202.082791968133,2.58695376749417,25.3465877246054,76.2707707342702,0.250486021047913,2,1,241080.618656913
"707",707,"G1-12",259,5,"F",581814.126604702,6712852.90389648,"Available",2011,25.5917813470028,0.0341862215119395,0.111803896119078,0.730298331253059,0.0154253760336078,0.108272687854522,0,1.22094679930983,0.308636709015818,0.210005502734231,122.487849743439,1.48237273867562,14.6954496526438,143.153817617402,0.283676621102626,2,1,241080.618656913
"708",708,"G1-12",259,6,"F",448048.382861848,6670027.075658,"Available",2011,7.69754707909799,0.00230672980994387,0.00498253295087106,0.784340123286525,0.104897179175199,0.103124963878813,0,0.88514043286651,0.249246237138941,0.0704851812557857,313.821709065702,2.73876895347792,26.5513675991617,13.9271966560206,0.272498654181319,5,6,241080.618656913
"709",709,"G1-12",259,7,"F",596327.730008104,6655304.03854357,"Available",2011,14.5543834980488,0.0239556071026872,0.221207112243102,0.688057171390945,0.0334447820127595,0.0332306715826153,0,1.01791728144283,0.43040201617508,0.0405296853513147,69.3618853796206,0.757391594398223,8.03914102952277,89.1810797175245,0.294421929730754,2,1,241080.618656913
"710",710,"G1-12",259,8,"F",424571.426384077,6928014.21422082,"Available",2011,0.920571359627,0.00712795057259436,0.00911598777328993,0.774072669123755,0.17335100090514,0.0170774769798382,0.0186178139851813,0.5651888385251,0.156220726091447,0.542312880738868,603.28159283152,3.49455150104219,32.9653728010339,25.9508800552863,0.120573947740732,4,0,241080.618656913
"711",711,"G1-12",259,9,"F",365832.987869034,6597421.30981675,"Available",2011,13.0317135360492,0.00774759030162986,0.0648602867310462,0.707558879919993,0.0109037447396073,0.20878103559368,0,0.856123342092736,0.282860828038241,0.00359886548672076,138.49872026728,2.62094855912424,26.1757308189439,59.5488298518659,0.454000080257298,2,2,241080.618656913
"712",712,"G1-12",259,10,"F",409154.986622621,6880661.88624022,"Available",2011,0.953641585214865,0.00792835679130864,0.00271593862657217,0.541204723245306,0.202911164565264,0.0236607090902197,0.221680045983582,0.291580706827416,0.0788690495213878,0.655373328053323,746.048261842205,3.16049046859554,29.3420364426154,42.5653727752716,0.108220509782057,1,1,241080.618656913
"713",713,"G1-12",259,11,"F",369436.149935946,6785100.9592948,"Available",2011,2.33238373927724,0.00246100666141436,0.0141336285839637,0.818035018414944,0.142051710359054,0.0207635039817806,0.00213243759903955,0.507432406415007,0.227345649244051,0.243284156315336,480.950581900725,3.36738526567205,31.630842255807,9.29788772249468,0.273188704262996,4,3,241080.618656913
"714",714,"G1-12",162,NA,"F",360166,6862840,"Established",2011,0.938833858945053,0.00246208776906189,0.0069816855473464,0.686958215248437,0.236995774984465,0.0534811520442231,0.0129768540307213,0.290500714916677,0.130056667441324,0.323918640178719,679.335044823114,2.10962877479147,19.7766399840779,8.25299457685352,0.0843406187288498,4,3,241080.618656913
"715",715,"G1-12",162,NA,"F",564432,6734796,"Natal",2011,23.4174724348998,0.00669637061564925,0.02142811378532,0.858762744676037,0.0445018979411659,0.0685352162961832,0,1.17503258401524,0.227589494575349,0.362598394594955,243.92174952473,2.18840842724896,21.3903853643184,28.0127479945209,0.230066676255925,5,4,241080.618656913
"716",716,"G10-06",15,1,"F",486760.857335574,6692954.51844113,"Available",2005,11.6614523641224,0.0117572549416891,0.0205874650533487,0.846923207105167,0.0614003683181926,0.0590031961212973,0,1.10061017884598,0.254552753125457,0.179843133936312,273.406506342325,2.54031615106867,24.7862586664785,54.1328260471251,0.13838771784739,5,1,26377.3546816204
"717",717,"G10-06",15,2,"F",382032.769601393,6818533.10211134,"Available",2005,1.6389069081145,0.00113891640251213,0.00558229724656933,0.607677807489986,0.0877506019542701,0.0126772000280014,0.286042192184714,0.329515908464789,0.133809386287939,0.399603342279102,683.030486431091,4.24074830687521,38.7761384580937,10.3733192394778,0.228189353333495,1,0,26377.3546816204
"718",718,"G10-06",15,3,"F",408546.112462001,6672735.64908506,"Available",2005,5.27582360181019,0.00566328669326496,0.0478265207376614,0.819304420658862,0.0658881664754028,0.0610135297213101,0,0.957704338225516,0.290408302725057,0.0519871497627888,236.292676454832,3.1360915530181,29.9994213230214,33.7895649674424,0.316623937557776,6,4,26377.3546816204
"719",719,"G10-06",15,4,"F",295635.541480274,6755198.08292935,"Available",2005,36.2401940136587,0.0195209726907282,0.190947474284975,0.603180492686555,0.0867996620952855,0.0565361979974812,0.0433564272010244,0.632028855286247,0.615521920937316,0.0522126607626427,353.718876170908,2.59917439423212,24.1961100312275,26.4097733216968,0.375434266186161,2,1,26377.3546816204
"720",720,"G10-06",15,5,"F",388580.211444962,6579716.65296782,"Available",2005,23.9994146506935,0.0199073456146071,0.153403732227777,0.59593072828129,0.0207709490955182,0.210202256442842,0,0.82886323747869,0.328398751846427,0.0022440558501515,77.0821803482486,1.78157035714918,18.1504554561418,78.7527036073728,0.255252416051985,2,0,26377.3546816204
"721",721,"G10-06",15,6,"F",447981.562362564,6655631.79685452,"Available",2005,6.97905409536128,0.00312697132223745,0.00496998248856911,0.787509390379224,0.0995697781579198,0.104259215100954,0,0.920643989741802,0.273775574517903,0.0446565141188284,280.326143110947,2.70525294156537,26.5350728098883,12.620884957581,0.166352153288444,5,2,26377.3546816204
"722",722,"G10-06",15,7,"F",572413.766717752,6635431.76800021,"Available",2005,46.8657030958642,0.0203383642878702,0.221219081568371,0.661923948340217,0.0523739917898512,0.0439851507965118,0,0.997304945020704,0.415773105461388,0.0250236650468121,78.8252692545341,0.817244007165231,8.62333681429601,79.7903340691445,0.112115327922602,3,0,26377.3546816204
"723",723,"G10-06",15,8,"F",451759.649472206,6643873.0912872,"Available",2005,6.26798193990223,0.0047371692473641,0.0124817332138012,0.818825749724839,0.0812532950874266,0.0828628106028704,0,0.972007500205585,0.284827496419491,0.0308215643541804,267.405745001121,2.87793029372523,28.335373293999,17.665516036102,0.163010671325914,5,2,26377.3546816204
"724",724,"G10-06",15,9,"F",592670.02048572,6732326.66071842,"Available",2005,27.4074727307671,0.0354803319441693,0.0640080126980564,0.764314370574643,0.0275365127500568,0.108817271385803,0,1.14985104740682,0.269642961987014,0.246623855127569,110.463322782086,1.11267662257146,11.1748281830058,149.555457523871,0.159779731918189,2,0,26377.3546816204
"725",725,"G10-06",15,10,"F",424442.143312341,6718931.36676151,"Available",2005,2.51537825221622,0.0180805992138084,0.0118821991681613,0.709191684001484,0.216192455514752,0.0452017868291039,0,0.73303365790844,0.229174750394994,0.197756842608394,400.451117114495,2.56178029119403,24.5141723096566,58.2196586127466,0.138264115420046,4,4,26377.3546816204
"726",726,"G10-06",15,11,"F",396604.161187885,6692641.72956051,"Available",2005,2.88803637948182,0.00598108570592282,0.0247197153038175,0.856330057736143,0.0804266628689661,0.0325324615439192,0,0.917262428879738,0.269935492488149,0.0753992130736001,273.929691390345,3.71032336545006,35.4175310800071,23.5530094767485,0.391283327610233,6,4,26377.3546816204
"727",727,"G10-06",143,NA,"F",432812,6665807,"Established",2005,6.41445522495401,0.0156243493966188,0.0247888918701599,0.769097646799981,0.0793193690280716,0.110915753784399,0,0.890258089948442,0.289622765500147,0.0541183403391106,262.187976812232,2.7400392280097,26.2129182450467,44.8031004198926,0.166955652863054,5,4,26377.3546816204
"728",728,"G10-06",143,NA,"F",418446,6687929,"Natal",2005,4.63058814242332,0.00409638563747109,0.017280555876035,0.791132417011127,0.136577141296271,0.0516919798666469,0,0.80288451397419,0.257284799504833,0.0870958162872414,310.287160232619,2.99850441831461,28.2092925372948,17.5686532179638,0.217346736980842,5,6,26377.3546816204
"729",729,"G10-07",200,1,"F",496753.649977983,6835685.95890975,"Available",2006,3.43996581848604,0.00356131085813383,0.00424759788850588,0.810285348537972,0.127549990000102,0.0541440709157203,3.96057962849821e-05,0.799894627325521,0.242589181411308,0.965603826519241,411.940882634161,2.95643899185164,28.454221945067,10.2769723201737,0.110169079839633,5,3,68171.6520703437
"730",730,"G10-07",200,2,"F",499869.644992603,6845423.24564418,"Available",2006,3.31877450758478,0.0035391584977916,0.005134278685678,0.787647878287547,0.142830797288118,0.0606442103691412,3.95661508432554e-05,0.815744775312918,0.232853016730419,0.931853345674396,409.810422177429,2.77243551808022,26.6758586245872,10.7174310430756,0.108655082965944,5,3,68171.6520703437
"731",731,"G10-07",200,3,"F",525540.198953275,6792577.81445146,"Available",2006,5.19731890280894,0.00220286628547746,0.00742589093997905,0.825999210448563,0.074972231257397,0.089180373936791,0,1.01074479623036,0.167827480027826,0.831517097895209,291.885986447628,2.5210341069484,24.3754380399005,9.00861556070391,0.187439527046883,5,3,68171.6520703437
"732",732,"G10-07",200,4,"F",548389.863585931,6826063.06286656,"Available",2006,5.51648930890634,0.0011778662646075,0.019539398139485,0.86687829244314,0.0599343879569824,0.0525909189678272,0,1.03978634415986,0.268033610025422,0.697143380779748,285.945616643702,3.12222691106434,30.4401314776056,16.0508525871785,0.208977554425415,5,3,68171.6520703437
"733",733,"G10-07",200,5,"F",557174.959335727,6758428.03410964,"Available",2006,17.6174136668103,0.0011036101441984,0.00350747726828581,0.848932101067864,0.0951172017566317,0.0505736233251595,0,1.03478762208219,0.183734710198043,0.516040538970223,319.299626507144,2.50366110839886,24.6055613271009,7.00592494361387,0.130892685825675,5,3,68171.6520703437
"734",734,"G10-07",200,6,"F",520844.988353304,6843169.18217555,"Available",2006,3.53678355798594,0.00249004834451545,0.00498838917996216,0.818243109218716,0.119002862248042,0.0555367785677413,0,0.941302378553463,0.21783803505855,0.841326106027279,356.654653966919,2.79452807840176,26.8796669823817,8.59332319803933,0.164142834164485,5,3,68171.6520703437
"735",735,"G10-07",200,7,"F",541717.783276347,6793024.25709865,"Available",2006,5.64745009364866,0.0125012278847999,0.0504203683909652,0.764479979069375,0.0534019501183105,0.11929260804845,0,1.06112071251869,0.201734882956396,0.743463803939762,263.062166213288,2.48372373841743,24.2841856494701,52.759582400758,0.294581367507653,5,2,68171.6520703437
"736",736,"G10-07",200,8,"F",511181.83964811,6829909.54175722,"Available",2006,3.98303791163959,0.0032931510301253,0.00586223157603049,0.808356392325617,0.101371572705725,0.0813514688281015,0,0.910181982682483,0.213657980946596,0.927652577223939,328.891129490892,2.68254310922469,25.717439238574,10.2636234161932,0.118474646715454,5,3,68171.6520703437
"737",737,"G10-07",200,9,"F",551611.463025104,6809703.14605587,"Available",2006,6.51672670313016,0.0157640223348197,0.0821413594246359,0.798959634415623,0.0455709955062804,0.0575736723446361,0,1.08086523434583,0.29135221974942,0.691262446753101,214.820793494052,2.57954663547877,25.2879365427759,67.924431082712,0.242493533878004,5,2,68171.6520703437
"738",738,"G10-07",200,10,"F",526992.173361306,6794431.53731291,"Available",2006,5.26700442823336,0.00185585905066915,0.00893896961096954,0.831547559918391,0.0713557585952087,0.0858392757388547,0,1.02553146815562,0.173467373581286,0.830588632116861,287.572315272504,2.54161734866924,24.7278635469146,10.1606087575301,0.193780666805237,5,3,68171.6520703437
"739",739,"G10-07",200,11,"F",509193.525833345,6795858.38168169,"Available",2006,4.61704542490506,0.00510007078020124,0.0101713909721395,0.815150533756648,0.0955849722332899,0.0736782772917726,0,0.943661725438385,0.163323386356662,0.900681751929294,307.904696435119,2.26490421362878,21.7824173610655,15.0552083957743,0.11692275822598,5,4,68171.6520703437
"740",740,"G10-07",243,NA,"F",524978,6852103,"Established",2006,3.402,0.00466148272644067,0.0192907703378067,0.81639971909577,0.114143183702719,0.0456692357454473,0,0.958324850378874,0.248957746199014,0.778808601357312,335.24333660887,2.70928637554738,26.1162045698826,14.0424696722001,0.192917599527217,5,3,68171.6520703437
"741",741,"G10-07",243,NA,"F",535239,6784708,"Natal",2006,5.46462314565464,0.00174790117693468,0.00877117312758372,0.801834918141197,0.0662356520392118,0.120943099021927,0,0.996396328958254,0.159795069435224,0.754330572111025,293.296908483616,2.52547165127977,24.3824449336853,12.3981436522731,0.246763835584144,5,4,68171.6520703437
"742",742,"G10-10",136,1,"M",472321.194474205,6830928.95956266,"Available",2009,3.31348198479151,0.000623629108086081,0.00138095108518593,0.797884059199783,0.169602663834239,0.0303287598152386,0.000109308962232926,0.682741641106006,0.153069187323589,0.976065990913584,559.167569065063,3.14366004815155,30.5635577744771,2.95170801364991,0.0905406366541184,4,3,76593.8538852825
"743",743,"G10-10",136,2,"M",433527.244976386,6728334.65193043,"Available",2009,2.84927577300678,0.0185624676892004,0.0126555780731478,0.736212935919438,0.182119350231401,0.0502790636648338,0,0.825818988339042,0.230351302779623,0.268237247870913,373.364329246482,2.27707526483876,21.8630383218283,64.4370262507108,0.13558220980382,5,3,76593.8538852825
"744",744,"G10-10",136,3,"M",443455.091903975,6733163.1498921,"Available",2009,4.06075371095044,0.0143631716841993,0.00836545513152127,0.745433947345674,0.166146775060755,0.0657073204159297,0,0.909717017525548,0.217887733321212,0.328552064296605,345.473265876375,2.04507428455246,19.6346902907863,52.4327213300228,0.130399676065594,5,2,76593.8538852825
"745",745,"G10-10",136,4,"M",463437.816754616,6703657.94222875,"Available",2009,4.70296108289086,0.0137033477338618,0.0398759862713516,0.773817338840842,0.102648505120519,0.0698842209521893,0,1.0164958104357,0.284773451232226,0.205512182854832,289.81370725233,2.39883346845264,23.4873156333874,49.2221595085615,0.136111326597672,5,6,76593.8538852825
"746",746,"G10-10",136,5,"M",436957.03261428,6735841.06659574,"Available",2009,3.60963997293969,0.016915128810973,0.010862732171338,0.738248710335623,0.181075121183574,0.0529606892583347,0,0.851213419330334,0.214714851275878,0.32281585705411,367.008793520373,2.0213487895193,19.2767425592838,61.3562898764856,0.133402577169122,5,3,76593.8538852825
"747",747,"G10-10",136,6,"M",381732.450807008,6745218.50227508,"Available",2009,2.80229737906255,0.00518023842313588,0.00448247637255857,0.790568126657532,0.116740651820713,0.0830963925656421,0,0.660605680559918,0.230015169328632,0.176213455164102,444.442265351488,3.92498529869642,37.0294888453836,13.4577661874337,0.380946392059218,6,5,76593.8538852825
"748",748,"G10-10",136,7,"M",444716.50398243,6733974.51488021,"Available",2009,4.25660357495476,0.0135693297179198,0.00701592730977351,0.743153483116278,0.161642798361617,0.0748713654736577,0,0.920024703264236,0.21598120211721,0.33777193306409,343.903121688196,2.0642291401861,19.8516191149666,49.8041176197451,0.129598305293446,5,3,76593.8538852825
"749",749,"G10-10",136,8,"M",449410.865078886,6691670.98743296,"Available",2009,4.45611758946297,0.00399022667768208,0.0140067482862134,0.784815443922788,0.131873884559635,0.0656124577465749,0,0.903333763261656,0.264275371812274,0.133369940588969,348.372848492321,2.92398880711686,28.2066768319967,17.8130995081394,0.151662768575488,5,4,76593.8538852825
"750",750,"G10-10",136,9,"M",420809.500924214,6767220.27578508,"Available",2009,3.04854853806519,0.0106266175026054,0.0121977529809393,0.716423952397018,0.226785974259225,0.0331437158557094,0.000806453109027323,0.659328342143016,0.212437343329635,0.435637072459751,455.458750041007,2.37372570432533,22.538847834782,23.9717668395057,0.1733907453705,4,1,76593.8538852825
"751",751,"G10-10",136,10,"M",453188.178443742,6712063.29932726,"Available",2009,4.05880622404525,0.0126536018355556,0.0359124412969564,0.734606561105509,0.152660531151058,0.0640212576923193,0,0.954527543915378,0.284900129970586,0.231006194024854,302.592622913643,2.20332917962539,21.6164792146356,46.6213336556862,0.132388134158635,5,4,76593.8538852825
"752",752,"G10-10",136,11,"M",324052.241443008,6765161.20442383,"Available",2009,14.6170962712902,0.00494458879966016,0.0281121402393108,0.807552970608162,0.137491619542274,0.00887999120445509,0.0132701154964706,0.728859510653482,0.320220469058709,0.0893271657234637,401.415357472298,3.12092099307382,29.3760471017032,11.2714913498854,0.539713910421926,6,3,76593.8538852825
"753",753,"G10-10",133,NA,"M",393722,6702108,"Established",2009,2.871,0.00583481609113518,0.0184111436072871,0.844460597978458,0.0967468404194706,0.0349170184879904,0,0.846502090004128,0.259980464617359,0.0905832944147819,301.533235496624,3.62870287253456,34.1439252280015,19.3633225219189,0.413546116376189,6,7,76593.8538852825
"754",754,"G10-10",133,NA,"M",462200,6736421,"Natal",2009,6.81717095134334,0.00272719380858185,0.00221102155541075,0.835538141808334,0.0851803649856385,0.07416826537131,0,0.999656629000408,0.212876729004433,0.411747681288175,338.650216143151,2.89701263072936,28.1943575055724,12.3239310524381,0.11749341956692,5,3,76593.8538852825
"755",755,"G102-11",251,1,"M",493845.39325158,6837610.38867909,"Available",2010,3.414129944825,0.00339057011258914,0.00390656366291463,0.801374373406834,0.133604374372186,0.0572961693621883,0.00014875665154671,0.787890482508018,0.239768068131305,0.96831914709844,430.115462898876,2.87904044957084,27.7914501357514,10.5972020543805,0.075918884724639,4,2,229054.683307284
"756",756,"G102-11",251,2,"M",590465.318579291,6835067.05631095,"Available",2010,12.9165700058711,0.00683988899669944,0.0477076244936058,0.836693559475028,0.0264938791109631,0.0823915884824328,0,0.961417750743573,0.308240632745371,0.34208757507336,185.073424934655,3.49356616367079,34.0589925119863,44.3819177578112,0.374627470318298,6,0,229054.683307284
"757",757,"G102-11",251,3,"M",415263.861659071,6723794.03379833,"Available",2010,2.57987985330744,0.0161318681935823,0.00846395877481546,0.695244189328031,0.22581730578101,0.0542653060240397,0,0.677909007993075,0.225859062662698,0.194780601039152,412.705779844445,2.46037547203911,23.6018591853881,56.300549019027,0.148232229154432,4,4,229054.683307284
"758",758,"G102-11",251,4,"M",315751.702241303,6758641.99070623,"Available",2010,16.0909638694105,0.00567128373055616,0.0638113868563092,0.83476529175261,0.0636048883919611,0.0136260917352174,0.0186603206634588,0.758862699304785,0.420938677060898,0.0727521528067363,340.743540794135,3.06164852858845,28.6521903482541,15.9040871666795,0.507233475118639,6,2,229054.683307284
"759",759,"G102-11",251,5,"M",382421.453983777,6979093.83746606,"Available",2010,1.24334509658719,0.00190651877069741,0.00172383529046028,0.219627815921143,0.0451604556183746,0.0277524759549597,0.70417913298242,0.0711749693086663,0.0311693652889239,0.176672450502392,984.806951332493,6.2361282458309,58.7299384573625,54.6443324656233,0.247939861501759,1,0,229054.683307284
"760",760,"G102-11",251,6,"M",361060.232403543,6878292.92101164,"Available",2010,0.916817899628794,0.00377703015351278,0.00173352068400133,0.582407801220077,0.13122785428244,0.0377667573799501,0.243931674883866,0.209923048716038,0.106002769732375,0.330172660615504,741.226179910211,3.47991088016803,32.4347079983462,14.7341665629258,0.105122263930427,1,1,229054.683307284
"761",761,"G102-11",251,7,"M",369731.99120301,6781157.00318063,"Available",2010,2.38138467023683,0.00156664781089776,0.0124903983240242,0.817480547372371,0.138096447408931,0.0297507429176878,0.000480844483697985,0.532412095032782,0.223214761509149,0.234361626108274,469.531483735501,3.33676850421589,31.3469839346226,8.46542957438834,0.289867502584847,4,3,229054.683307284
"762",762,"G102-11",251,8,"M",374429.761729103,6857215.98159328,"Available",2010,1.027,0.00951700740934538,0.00164115361829366,0.778308847575987,0.160991041702909,0.0390044637783765,0.010513158074089,0.345382685621898,0.145984786076697,0.413082797293154,629.185199954219,2.52211718434034,23.6208259488443,17.8722603481227,0.103186727923,4,2,229054.683307284
"763",763,"G102-11",251,9,"M",442669.528488679,6902802.18944821,"Available",2010,0.918,0.00176584289773207,0.00323245206672604,0.816494417901406,0.131230897111255,0.023426373876426,0.0242238892285608,0.691438671395961,0.18062478219674,0.726341739852315,508.037454188349,3.84501649682487,36.4651603339386,8.61119442918892,0.12404603395,4,0,229054.683307284
"764",764,"G102-11",251,10,"M",534075.893357761,6911942.05014891,"Available",2010,3.28917297510857,0.00253780366408807,0.00523090420282158,0.864827941953404,0.0760750850467663,0.0511472117071526,0,0.963874064356207,0.191941347636449,0.412828762324411,368.426581671677,2.82791132706711,27.4297281809278,7.24391497713095,0.243672725655491,5,2,229054.683307284
"765",765,"G102-11",251,11,"M",434164.612877368,6855939.6608646,"Available",2010,0.920761114099796,0.00102989081633481,0.00628224782681269,0.693450154210076,0.263164254430439,0.015544006672077,0.0203332309966288,0.567428556610904,0.0758848217294096,0.829151549050785,618.465991826864,2.49654134821032,23.6848067050118,8.86286785558628,0.123873967104118,4,2,229054.683307284
"766",766,"G102-11",110,NA,"M",492346,6915905,"Established",2010,1.8752393033586,0.00289186790191053,0.00980516611913929,0.817959582370636,0.0923873318990528,0.0771260780118396,8.243896447658e-05,0.86669476410586,0.185262016222252,0.58400987365784,365.575178160311,3.26551512361429,31.6250047669364,10.1348617492995,0.223635587387557,5,2,229054.683307284
"767",767,"G102-11",110,NA,"M",337318,6747286,"Natal",2010,9.56372564126099,0.000337298718108538,0.0536267643500733,0.80003113289529,0.115784155418756,0.0217950168144989,0.00873522132346544,0.821963456160056,0.287962106391532,0.0879424415729787,356.506126738227,3.34957585954312,31.603701273256,9.56891807758181,0.4836645177279,6,3,229054.683307284
"768",768,"G103-10",268,1,"F",456395.082683779,6765195.48249715,"Available",2010,5.81974159066323,0.0120805274350257,0.015769068508361,0.826067260312462,0.090653423475164,0.0551059454113667,0,1.04558270501422,0.251808524881803,0.610912911039543,329.666969437654,2.54935921592473,24.6417041803656,47.4140497908928,0.144528933223399,5,2,229054.683307284
"769",769,"G103-10",268,2,"F",483023.947482567,6857155.75335988,"Available",2010,2.02827464900517,0.000833460316765985,0.00214238507838,0.790346013831858,0.131182170421894,0.0753111669553137,0.000109747074306004,0.813454246413493,0.198378377958135,0.932099472316389,456.432041325389,2.99374068977654,28.7679914422478,5.81938098033404,0.111387921614664,4,2,229054.683307284
"770",770,"G103-10",268,3,"F",397858.01223301,6842931.46476568,"Available",2010,1.027,0.00566402535783552,0.00276680934886067,0.750427871865236,0.199902178559113,0.0416132689131911,2.71726288344329e-06,0.472809296131134,0.153856229218705,0.566724362664287,528.339176687636,1.84327540124954,17.5463204285822,15.9858121562107,0.103186727923,4,3,229054.683307284
"771",771,"G103-10",268,4,"F",479765.851461703,6818964.01142157,"Available",2010,3.77972934862486,0.00054153930656662,0.000740971733124018,0.795131467333577,0.17834535180929,0.0253286320517074,0,0.708346902847766,0.186719672318262,0.977515813242977,524.312222942028,3.41097116413056,33.0075895938714,2.5634850903833,0.0840307214867197,4,4,229054.683307284
"772",772,"G103-10",268,5,"F",357877.644495622,6735204.67472733,"Available",2010,5.46171509861217,0.000768923879496065,0.021755700523576,0.833165388595266,0.105659354776756,0.0381756960316092,0.000526302414810463,0.82795611863868,0.239068982111423,0.101806690071708,378.290436737008,3.73608596756321,35.0309242876637,6.71090490315106,0.426862308507851,6,6,229054.683307284
"773",773,"G103-10",268,6,"F",592092.704500573,6832309.28271238,"Available",2010,13.3649852583,0.00889904430908155,0.0453333127854874,0.847800361002349,0.0261801227712227,0.0718884608455958,0,0.97620201935859,0.297702743493945,0.336136815497138,180.065166948326,3.45255665097114,33.6634304861058,46.2589830860428,0.367351192154727,6,0,229054.683307284
"774",774,"G103-10",268,7,"F",396266.003852129,7007507.78335809,"Available",2010,1.224,0.00323788472532931,0.0018012026694906,0.514785404897284,0.104254871857825,0.0615060476262244,0.313931393249126,0.150535898214275,0.0622498441765396,0.13014804100943,755.560893804016,5.67688110323729,52.9048453488173,30.3199726704887,0.302496202099,1,0,229054.683307284
"775",775,"G103-10",268,8,"F",443912.279617108,6927596.23081745,"Available",2010,0.989722905783107,0.0154531133049223,0.0104177713600961,0.710177278488794,0.157307229406511,0.0241530328421641,0.0830277254110212,0.602895829666885,0.182757491425929,0.581831489526535,622.894564971233,4.18986086529875,39.4302691493635,53.2589042995168,0.146640123175255,4,0,229054.683307284
"776",776,"G103-10",268,9,"F",388666.874141312,6776248.18142511,"Available",2010,2.45780834360186,0.0203327950543265,0.00323209389113076,0.715209844864415,0.151949646245377,0.0149700515934723,0.0944027974988446,0.533341010301976,0.235431219942806,0.305346015663299,555.376076142072,3.71431120155087,35.0645802438849,53.600981752738,0.190676474602447,4,2,229054.683307284
"777",777,"G103-10",268,10,"F",352629.454697052,6791696.4695661,"Available",2010,2.2989712121871,0.00173069039064813,0.0161290049358892,0.764272918573871,0.177792310686941,0.0163223487359993,0.0243214903727551,0.464327401747794,0.240462223283681,0.192098673045211,561.825190310897,4.15288064529733,39.0290307131757,14.6456277228956,0.31311073623618,4,3,229054.683307284
"778",778,"G103-10",268,11,"F",355862.92916675,6825107.8243881,"Available",2010,1.9503112073216,0.000341679146164002,0.0104700800513881,0.541510070955459,0.176508656498851,0.0238264770341994,0.24799909355788,0.258763856649399,0.130333540997902,0.261839780341517,760.258101775447,4.9194530087765,44.8493244634913,13.6109381185793,0.260926016885967,1,1,229054.683307284
